Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I28, very moisturizing,39,37,4.783783784,4.794871795,P4L4I1150, heals any dry or irritated patches of skin,P4R907,5,No,Yes,No,0,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I5, Very gentle,35,34,4.882352941,4.885714286,P4L4I1151, Not to mention my mom is constantly coming into my bathroom,P4R907,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I5,Allergy,45,44,4.844444444,4.863636364,P4L3I11, never caused an acne flare,15,15,4.733333333,4.733333333,P4L4I1152, Doesn’t make me break out,P4R907,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I49, clogged my pores,16,16,4.6875,4.6875,P4L4I1153, Great for all skin types,P4R908,5,No,Yes,No,1,0,25-34,
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I13, have eczema,68,67,4.865671642,4.867647059,P4L4I30, have eczema,P4R908,5,No,Yes,No,1,0,25-34,
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I21, thicker,19,19,4.947368421,4.947368421,P4L4I276, super oily skin,P4R908,5,No,Yes,No,1,0,25-34,
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I12, recommend trying this product,20,20,4.95,4.95,P4L4I1154, kids,P4R908,5,No,Yes,No,1,0,25-34,
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I42, Soothing cream that sinks into skin,5,4,5,5,P4L4I172, red,P4R910,5,No,Yes,No,0,0,,Redness
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I53, protect and nourish my damaged moisture,12,11,4.818181818,4.833333333,P4L4I1155, dry splotchy hands,P4R910,5,No,Yes,No,0,0,,Redness
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I3, calm any redness,31,31,4.838709677,4.838709677,P4L4I1156, in the winter,P4R910,5,No,Yes,No,0,0,,Redness
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I7, Age is [35],20,20,4.7,4.7,P4L4I1157, tried so many lotions and hand creams,P4R910,5,No,Yes,No,0,0,,Redness
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I60, Great price for an amazing product,7,7,4.857142857,4.857142857,P4L4I1101, atopic dermatitis,P4R912,4,No,Yes,No,0,0,,
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I12, recommend trying this product,16,16,4.6875,4.6875,P4L4I1158, my skin felt less itchy,P4R912,4,No,Yes,No,0,0,,
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I1159, not exactly a smooth feeling,P4R912,4,No,Yes,No,0,0,,
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I25, this one is PERFECTION,10,10,2.9,2.9,P4L4I1160, not moisturizing enough,P4R912,4,No,Yes,No,0,0,,
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I13, have eczema,16,16,2.8125,2.8125,P4L4I1161, tends to pill,P4R912,4,No,Yes,No,0,0,,
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I39, reduced redness,21,21,4.857142857,4.857142857,P4L4I1162, slather this on my face at the end of my routine,P4R913,5,No,Yes,No,0,0,45-54,
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I49, clogged my pores,16,16,4.6875,4.6875,P4L4I1163, Perfect for dry skin,P4R913,5,No,Yes,No,0,0,45-54,
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I6, price is worth it,17,17,4.294117647,4.294117647,P4L4I1164, combo skin,P4R914,5,No,Yes,No,1,0,18-24,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I5, Very gentle,22,22,4.818181818,4.818181818,P4L4I1165, transformed my skin back to being soft,P4R914,5,No,Yes,No,1,0,18-24,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I55, thick and hydrating,7,6,5,5,P4L4I1166, use it every night,P4R914,5,No,Yes,No,1,0,18-24,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I13, have eczema,68,67,4.865671642,4.867647059,P4L4I1167, really bad eczema,P4R922,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I52, doesn't feel too heavy,13,13,4.846153846,4.846153846,P4L4I1168, relief itchiness,P4R922,5,No,Yes,No,1,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I5, Very gentle,35,34,4.882352941,4.885714286,P4L4I1169, game-changer!!,P4R922,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I8, fungal acne,12,12,4.75,4.75,P4L4I1170, dry/sensitive skin,P4R925,5,Yes,Yes,No,1,0,,Sensitivity
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I6,Purchase,63,60,4.936507937,4.933333333,P4L3I5, Very gentle,16,16,4.9375,4.9375,P4L4I1171, Finally purchased the largest size- totally worth it,P4R925,5,Yes,Yes,No,1,0,,Sensitivity
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I27, absorbs very well,6,6,5,5,P4L4I1172, over a serum,P4R925,5,Yes,Yes,No,1,0,,Sensitivity
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I3, calm any redness,21,19,4.789473684,4.80952381,P4L4I1173, but it's fine without too,P4R925,5,Yes,Yes,No,1,0,,Sensitivity
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I7, Age is [35],47,46,4.760869565,4.744680851,P4L4I1174, Instant hydration like I’ve never had before,P4R926,5,No,Yes,No,0,0,,Aging
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I6,Purchase,63,60,4.936507937,4.933333333,P4L3I1, very dry T-Zone quickly,26,24,4.916666667,4.923076923,P4L4I1175, Glad I purchased,P4R926,5,No,Yes,No,0,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I5, Very gentle,16,15,4.866666667,4.8125,P4L4I199, my face,P4R926,5,No,Yes,No,0,0,,Aging
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I10, broken out of my forehead and this product made me break out,6,5,4.8,4.666666667,P4L4I1176, my hands daily,P4R926,5,No,Yes,No,0,0,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I56, oily skin but now I’m pretty sure I was,27,27,4.62962963,4.62962963,P4L4I764, very very dry skin,P4R927,3,No,No,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I34, because I started watching a lot of skincare,7,7,4,4,P4L4I39,,P4R927,3,No,No,No,0,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I7,Motivation,89,87,4.382022472,4.379310345,P4L3I11, never caused an acne flare,25,25,4.44,4.44,P4L4I1177, because they were out of the original,P4R927,3,No,No,No,0,0,,Acne
Negative,P4L1I3,Emotional,26,24,3,2.958333333,P4L2I15,Competitor,,,,,P4L3I1, very dry T-Zone quickly,22,16,4.3125,4.5,P4L4I1178, switched to ole henricksen nourish me instead.,P4R927,3,No,No,No,0,0,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I11,Application,25,22,2.64,2.590909091,P4L3I1, very dry T-Zone quickly,25,22,2.590909091,2.64,P4L4I1179, apply many layers to feel relatively moisturized,P4R927,3,No,No,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I52, doesn't feel too heavy,13,13,4.846153846,4.846153846,P4L4I1180, Heals dry itchy skin,P4R929,5,No,Yes,No,1,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I5, Very gentle,27,23,4.695652174,4.703703704,P4L4I1181, tried many ie clinique,P4R929,5,No,Yes,No,1,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I5, Very gentle,27,23,4.695652174,4.703703704,P4L4I39,,P4R929,5,No,Yes,No,1,0,,Acne
Negative,P4L1I3,Emotional,26,24,3,2.958333333,P4L2I15,Competitor,,,,,P4L3I5, Very gentle,15,14,4.857142857,4.733333333,P4L4I1182, some citrus something blah blah,P4R929,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I1, very dry T-Zone quickly,43,41,4.926829268,4.930232558,P4L4I322, incredibly dry,P4R931,5,No,Yes,No,0,0,,Redness
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I43, dry ski,47,44,4.840909091,4.85106383,P4L4I173, sensitive skin,P4R931,5,No,Yes,No,0,0,,Redness
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I3, calm any redness,37,36,4.916666667,4.918918919,P4L4I11, reduced redness,P4R931,5,No,Yes,No,0,0,,Redness
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I5, Very gentle,35,34,4.882352941,4.885714286,P4L4I1183, product has changed my life,P4R931,5,No,Yes,No,0,0,,Redness
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I13, have eczema,68,67,4.865671642,4.867647059,P4L4I1184, controlling my eczema,P4R932,4,No,Yes,No,0,0,18-24,Sun Damage
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I13,Odor,60,59,4.716666667,4.711864407,P4L3I1, very dry T-Zone quickly,26,26,4.846153846,4.846153846,P4L4I1185, like the smell,P4R932,4,No,Yes,No,0,0,18-24,Sun Damage
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I27, absorbs very well,24,24,4.958333333,4.958333333,P4L4I1186, recent acne flair up,P4R933,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I14,Performance,84,74,4.928571429,4.932432432,P4L3I27, absorbs very well,31,26,4.961538462,4.935483871,P4L4I1187, amazing.,P4R933,5,No,Yes,No,0,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I39, reduced redness,20,19,4.684210526,4.7,P4L4I1188, dry winter months,P4R933,5,No,Yes,No,0,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I5, Very gentle,27,23,4.695652174,4.703703704,P4L4I1189, I had heard good things about the brand on YouTube.,P4R933,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I39, reduced redness,21,21,4.857142857,4.857142857,P4L4I1190, super dry and peels,P4R934,5,No,Yes,No,3,0,Over54,Dark Circles
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I41, moisturizing cream,11,11,5,5,P4L4I1191, cracks,P4R934,5,No,Yes,No,3,0,Over54,Dark Circles
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I1, very dry T-Zone quickly,4,4,5,5,P4L4I1192, any kind of foundation,P4R934,5,No,Yes,No,3,0,Over54,Dark Circles
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I43, dry ski,47,44,4.840909091,4.85106383,P4L4I563, very sensitive skin,P4R936,5,No,Yes,No,1,0,,Sensitivity
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I5, Very gentle,35,34,4.882352941,4.885714286,P4L4I1193, has always been my go to,P4R936,5,No,Yes,No,1,0,,Sensitivity
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I50, to buy the value size about 2 months ago,58,57,4.789473684,4.793103448,P4L4I447, dry skin,P4R937,5,No,Yes,No,1,0,25-34,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I13, have eczema,68,67,4.865671642,4.867647059,P4L4I324, eczema,P4R937,5,No,Yes,No,1,0,25-34,Aging
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I12,Packaging,51,46,4.784313725,4.804347826,P4L3I3, calm any redness,17,12,4.75,4.705882353,P4L4I1194, great value for the size,P4R937,5,No,Yes,No,1,0,25-34,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I5, Very gentle,22,22,4.818181818,4.818181818,P4L4I1195, itchiest skin,P4R938,5,No,Yes,No,1,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I3, calm any redness,31,31,4.838709677,4.838709677,P4L4I1156, in the winter,P4R938,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I15, sensitive dry/combo skin,35,35,4.657142857,4.657142857,P4L4I1196, Super moisturizing,P4R939,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I58, Its a really good thick cream,6,6,5,5,P4L4I1197, doesn’t clog pores,P4R939,5,No,Yes,No,1,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I2, combination acne prone skin,11,11,4.818181818,4.818181818,P4L4I1198, my husband uses it,P4R939,5,No,Yes,No,1,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I15,Competitor,,,,,P4L3I1, very dry T-Zone quickly,14,11,3.454545455,3.785714286,P4L4I1199, drunk elephant!,P4R939,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I5,Allergy,45,44,4.844444444,4.863636364,P4L3I1, very dry T-Zone quickly,28,27,4.925925926,4.892857143,P4L4I1197, doesn’t clog pores,P4R939,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I27, absorbs very well,24,24,4.958333333,4.958333333,P4L4I1200, acne problems,P4R946,5,No,Yes,Yes,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I50, to buy the value size about 2 months ago,58,57,4.789473684,4.793103448,P4L4I447, dry skin,P4R946,5,No,Yes,Yes,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I22, soaks well,9,9,5,5,P4L4I1201, flakiness around my mouth,P4R947,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I10, broken out of my forehead and this product made me break out,20,18,5,5,P4L4I1202, this random patch of scaly skin on my neck,P4R947,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I56, oily skin but now I’m pretty sure I was,27,27,4.62962963,4.62962963,P4L4I793, extremely dry skin,P4R948,5,No,Yes,No,1,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I45, does NOT leave skin oily/greasy,13,13,5,5,P4L4I1203, best moisturizer I have ever used,P4R948,5,No,Yes,No,1,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I4,Price,81,78,4.925925926,4.923076923,P4L3I1, very dry T-Zone quickly,14,14,5,5,P4L4I1204, worth every penny!,P4R948,5,No,Yes,No,1,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I8, fungal acne,12,12,4.75,4.75,P4L4I466, dry and sensitive skin,P4R949,4,No,Yes,No,1,0,,Dark Circles
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I13, have eczema,68,67,4.865671642,4.867647059,P4L4I1205, eczema too,P4R949,4,No,Yes,No,1,0,,Dark Circles
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I2, combination acne prone skin,9,9,3.444444444,3.444444444,P4L4I1206, quite heavy on the skin,P4R949,4,No,Yes,No,1,0,,Dark Circles
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I10, broken out of my forehead and this product made me break out,20,18,5,5,P4L4I1207, I have keratosis Pilaris,P4R950,5,No,Yes,No,1,0,,Dark Circles
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I15, sensitive dry/combo skin,35,35,4.657142857,4.657142857,P4L4I1208, moisturize the skin,P4R950,5,No,Yes,No,1,0,,Dark Circles
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I3, calm any redness,31,31,4.838709677,4.838709677,P4L4I76, colder months,P4R950,5,No,Yes,No,1,0,,Dark Circles
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I28, very moisturizing,39,37,4.783783784,4.794871795,P4L4I1209, skin feels great,P4R951,5,No,Yes,No,0,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I45, does NOT leave skin oily/greasy,13,13,5,5,P4L4I1210, favorite moisturizer,P4R951,5,No,Yes,No,0,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I55, thick and hydrating,7,6,5,5,P4L4I1211, use this in the morning,P4R951,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I13, have eczema,68,67,4.865671642,4.867647059,P4L4I1212, soothing my eczema,P4R953,5,No,Yes,No,1,0,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I28, very moisturizing,39,37,4.783783784,4.794871795,P4L4I1213, anti-aging skin cream,P4R953,5,No,Yes,No,1,0,,Aging
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I6,Purchase,63,60,4.936507937,4.933333333,P4L3I2, combination acne prone skin,17,16,4.9375,4.941176471,P4L4I1214, bought multiple times,P4R953,5,No,Yes,No,1,0,,Aging
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I13,Odor,60,59,4.716666667,4.711864407,P4L3I27, absorbs very well,14,14,4.714285714,4.714285714,P4L4I361, pleasant scent,P4R953,5,No,Yes,No,1,0,,Aging
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I8,Demographic,135,133,4.874074074,4.872180451,P4L3I1, very dry T-Zone quickly,8,8,5,5,P4L4I1215, mom is 63,P4R953,5,No,Yes,No,1,0,,Aging
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I5, Very gentle,22,22,4.818181818,4.818181818,P4L4I1216, fairly normal skin,P4R956,5,No,Yes,No,0,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I4,Price,81,78,4.925925926,4.923076923,P4L3I27, absorbs very well,35,33,4.878787879,4.885714286,P4L4I1217, amount you get its an amazing deal,P4R956,5,No,Yes,No,0,0,,Acne
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I13,Odor,60,59,4.716666667,4.711864407,P4L3I1, very dry T-Zone quickly,26,26,4.846153846,4.846153846,P4L4I1218, odor,P4R956,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I27, absorbs very well,24,24,4.958333333,4.958333333,P4L4I1219, not only acne but just redness,P4R957,5,No,Yes,No,0,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I3,Sentiment,133,131,4.947368421,4.946564885,P4L3I27, absorbs very well,12,11,4.909090909,4.916666667,P4L4I1220, my face exploded.,P4R957,5,No,Yes,No,0,0,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I5, Very gentle,27,23,4.695652174,4.703703704,P4L4I1221, Dr. Andrew Weil for Origins,P4R957,5,No,Yes,No,0,0,,Acne
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I52, doesn't feel too heavy,13,13,4.846153846,4.846153846,P4L4I1222, relieves itching,P4R959,3,No,No,No,1,0,,Dark Circles
Positive,P4L1I2,Performance,1025,989,4.829268293,4.826086957,P4L2I2,Skin,896,871,4.819196429,4.815154994,P4L3I9, redness gone,38,33,4.666666667,4.710526316,P4L4I1223, makes your tattoos pop nicely,P4R959,3,No,No,No,1,0,,Dark Circles
Positive,P4L1I4,Product,443,423,4.749435666,4.747044917,P4L2I13,Odor,60,59,4.716666667,4.711864407,P4L3I5, Very gentle,11,11,4.363636364,4.363636364,P4L4I1224, fragrance free,P4R959,3,No,No,No,1,0,,Dark Circles
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I32, absorbs it immediately,9,9,3.222222222,3.222222222,P4L4I1225, feels a little greasy,P4R959,3,No,No,No,1,0,,Dark Circles
